Account ID,Account Name,Account Rating,Account Type,Application,Billing City,Billing Country,Billing State/Province,Create in Zendesk,Created By ID,Created Date,Created Updated Flag,Deleted,Industry,Is Demo Center,Last Activity,Last Modified By ID,Last Modified Date,Lead Type,Life Science KeyAccount,Owner ID,Ownership,Parent Account ID,Record Type ID,Shipping City,Shipping Country,Shipping State/Province,System Modstamp,Zendesk OutofSync,Employees
0013100001p4QKfAAM,Imperdiet Nec Leo Limited,Warm,Other,Biotherapeutics,Bloomington,UNITED STATES,IN,FALSE,00531000008FRNUAA4,1/26/2017,FALSE,FALSE,Agriculture,FALSE,4/19/2021,0055A00000BclF5QAJ,3/16/2021,Potential Customer,FALSE,0055A000008zqzaQAA,Other,0015A000026mHoeQAE,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p4QUfAAM,Imperdiet Nec Leo Limited,Warm,Other,Biotherapeutics,Novato,UNITED STATES,CA,FALSE,00531000008FRNUAA4,1/26/2017,FALSE,FALSE,Agriculture,FALSE,7/5/2021,0055A00000Bd0KeQAJ,6/24/2021,Potential Customer,FALSE,0055A00000Bd0KeQAJ,Other,0015A00002OKbykQAD,0125A000001NaCOQA0,Novato,US,California,6/29/2021,FALSE,0
0013100001p4YI2AAM,Imperdiet Nec Leo Limited,Warm,Other,Proteomics,Austin,UNITED STATES,TX,FALSE,00531000008FRNUAA4,1/27/2017,FALSE,FALSE,Agriculture,FALSE,9/23/2019,0055A000008iLoOQAU,6/14/2021,Potential Customer,FALSE,0055A00000Bd0KeQAJ,Other,0015A000026mHozQAE,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p4gq6AAA,Ac Mattis Foundation,Other,Customer,Amino Acids & Metobolites,Other,UNITED STATES,NC,FALSE,00531000007KAu8AAG,1/28/2017,FALSE,FALSE,Apparel,FALSE,5/29/2019,0055A00000BclF5QAJ,3/16/2021,Potential Customer,FALSE,0055A00000Bnt5hQAB,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p57c0AAA,Ac Mattis Foundation,Warm,Other,Other,Songpa-Gu,KOREA,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Apparel,FALSE,11/4/2018,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,0055A000008iLoOQAU,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p58SoAAI,Ac Mattis Foundation,Warm,Other,Other,Vienna,AUSTRIA,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Apparel,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p58VsAAI,Lobortis Augue Corporation,Warm,Other,Other,Other,UNITED ARAB EMIRATES,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Communications,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Potential Customer,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p58X5AAI,Lobortis Augue Corporation,Warm,Other,Other,Darmstadt,GERMANY,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Communications,FALSE,5/4/2021,0055A00000BclF5QAJ,4/11/2021,New Lead,TRUE,0055A00000Bd4j9QAB,Other,0015A000026mHomQAE,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p58XtAAI,Lobortis Augue Corporation,Warm,Other,Other,Other,UNITED ARAB EMIRATES,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Communications,FALSE,,0055A00000BclF5QAJ,4/11/2021,Potential Customer,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p58YmAAI,Urna Industries,Warm,Other,Metabolomics,Zurich,SWITZERLAND,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Communications,FALSE,12/17/2020,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p58c2AAA,Urna Industries,Warm,Other,Other,Rehovot,ISRAEL,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Communications,FALSE,3/26/2021,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p58k6AAA,Urna Industries,Warm,Other,Other,Other,AUSTRIA,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Communications,FALSE,,0055A00000BclF5QAJ,4/11/2021,Potential Customer,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p58tAAAQ,Ridiculus Corporation,Warm,Other,Other,Other,SINGAPORE,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Transportation,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Potential Customer,FALSE,0055A000008iLoOQAU,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p58uhAAA,Ridiculus Corporation,Warm,Other,Other,Singapore,SINGAPORE,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Transportation,FALSE,5/6/2020,0055A00000BclF5QAJ,4/11/2021,Potential Customer,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p58vkAAA,Ridiculus Corporation,Warm,Other,Other,Other,SLOVENIA,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Transportation,FALSE,9/13/2018,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p590uAAA,Ridiculus Corporation,Warm,Other,Biotherapeutics,Espoo,FINLAND,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Transportation,FALSE,6/1/2021,0055A00000BclF5QAJ,4/11/2021,Potential Customer,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p592WAAQ,Ridiculus Corporation,Warm,Prospect,Other,Frankfurt am Main,GERMANY,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Transportation,FALSE,11/4/2018,0055A00000BclF5QAJ,4/11/2021,Potential Customer,TRUE,00531000007KAu8AAG,Other,0013100001k6nMpAAI,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p593VAAQ,A Purus Duis LLP,Warm,Other,Other,Rio De Janiero,BRAZIL,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Agriculture,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Potential Customer,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p595GAAQ,A Purus Duis LLP,Warm,Other,Other,Paris,FRANCE,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Agriculture,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Potential Customer,FALSE,0055A00000BcmS5QAJ,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5964AAA,Congue Institute,Warm,Other,Other,Regina,CANADA,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Agriculture,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p59EGAAY,Congue Institute,Warm,Other,Other,Ribeirao Preto,BRAZIL,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Agriculture,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p59GRAAY,Eget Ipsum Inc.,Warm,Prospect,Other,Bristol,UNITED KINGDOM,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Agriculture,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KAu8AAG,Other,0015A00002OJwsIQAT,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p59JKAAY,Eget Ipsum Inc.,Warm,Other,Other,Brussels,BELGIUM,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Agriculture,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,0055A00000BcmS5QAJ,Other,0015A000026mHp2QAE,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p59JtAAI,Eget Ipsum Inc.,Warm,Other,Other,Ochang,SOUTH KOREA,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Agriculture,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,0055A000008iLoOQAU,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p59KSAAY,Eget Ipsum Inc.,Warm,Other,Proteomics,Courtaboeuf,FRANCE,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Agriculture,FALSE,3/25/2019,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,0055A00000BcmS5QAJ,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p59MxAAI,Dolor Company,Warm,Customer,Metabolomics,Vancovuer,CANADA,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Agriculture,FALSE,5/12/2021,0055A00000BclF5QAJ,4/11/2021,Potential Customer,FALSE,0055A000008iLoOQAU,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p59ZDAAY,Dolor Company,Warm,Customer,Biotherapeutics,Dortmund,GERMANY,NON-US,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Agriculture,FALSE,6/29/2021,0055A000008iLoOQAU,4/20/2021,Potential Customer,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p59aGAAQ,Dolor Company,Warm,Customer,Biotherapeutics,Dublin,IRELAND,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Agriculture,FALSE,6/25/2021,0055A00000BclF5QAJ,4/11/2021,Potential Customer,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p59e3AAA,Dolor Company,Warm,Prospect,Other,Budapest,HUNGARY,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Agriculture,FALSE,5/14/2019,0055A00000BclF5QAJ,4/11/2021,Potential Customer,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p59erAAA,Dolor Company,Warm,Other,Other,Zurich,SWITZERLAND,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Agriculture,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p59fLAAQ,Dolor Company,Warm,Other,Other,Siena,ITALY,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Agriculture,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,0055A00000BcmS5QAJ,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p59g4AAA,Dolor Company,Warm,Other,Other,Amsterdam,NETHERLANDS,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Agriculture,FALSE,4/24/2019,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,0055A00000BcmS5QAJ,Other,0015A000026mHp2QAE,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p59k6AAA,Inceptos Hymenaeos Mauris Associates,Warm,Customer,Biotherapeutics,Maaloev,DENMARK,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Apparel,FALSE,6/28/2021,0055A00000BclF5QAJ,4/11/2021,Potential Customer,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p59ulAAA,Inceptos Hymenaeos Mauris Associates,Warm,Other,Other,Herston,AUSTRALIA,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Apparel,FALSE,,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,0055A000008iLoOQAU,Other,0015A000026mHoqQAE,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5A0yAAE,Inceptos Hymenaeos Mauris Associates,Warm,Customer,Biotherapeutics,Ludwigshafen am Rhein Frankfurt,GERMANY,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Apparel,FALSE,6/29/2021,0055A00000BclF5QAJ,4/11/2021,Potential Customer,TRUE,0055A00000Bd4j9QAB,Other,0015A000026mHoSQAU,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5A3dAAE,Inceptos Hymenaeos Mauris Associates,Warm,Other,Other,Stockholm,SWEDEN,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Apparel,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5A5KAAU,Inceptos Hymenaeos Mauris Associates,Warm,Other,Other,Wuppertal,GERMANY,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Apparel,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5A5yAAE,Inceptos Hymenaeos Mauris Associates,Warm,Other,Other,London,UNITED KINGDOM,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Apparel,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5A6mAAE,Inceptos Hymenaeos Mauris Associates,Warm,Other,Other,Copenhagen N,DENMARK,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Apparel,FALSE,4/9/2019,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5A7zAAE,Inceptos Hymenaeos Mauris Associates,Warm,Other,Other,Hukou Township,TAIWAN,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Apparel,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5A92AAE,Inceptos Hymenaeos Mauris Associates,Warm,Other,Other,Daegu,SOUTH KOREA,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Apparel,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,0055A000008iLoOQAU,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5AAFAA2,Inceptos Hymenaeos Mauris Associates,Warm,Other,Other,Shenzhen,CHINA,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Apparel,FALSE,12/11/2018,0055A00000BclF5QAJ,6/3/2021,Potential Customer,FALSE,0056e00000BdAUZAA3,Other,0015A00002OJwnNQAT,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5ACBAA2,Congue Institute,Warm,Other,Other,Nanjing,CHINA,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Agriculture,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,0055A000008iLoOQAU,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5AIAAA2,Congue Institute,Warm,Other,Other,St. John s,CANADA,Other,FALSE,00531000007KAu8AAG,6/27/2016,FALSE,FALSE,Agriculture,FALSE,8/25/2020,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5ANjAAM,Congue Institute,Warm,Other,Other,Munich,GERMANY,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Agriculture,FALSE,8/23/2018,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KAu8AAG,Other,0015A000026mHojQAE,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5AOcAAM,Congue Institute,Warm,Other,Other,Mainz,GERMANY,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Agriculture,FALSE,8/22/2017,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5ARlAAM,Magna Sed Industries,Warm,Prospect,Other,Copenhagen,DENMARK,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Agriculture,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Potential Customer,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5ATcAAM,Magna Sed Industries,Warm,Prospect,Biotherapeutics,Penzberg,GERMANY,.,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Agriculture,FALSE,6/17/2021,0055A000008iLoOQAU,6/14/2021,Potential Customer,TRUE,0055A00000Bd4j9QAB,Other,0015A00002HaruGQAR,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5AXFAA2,Magna Sed Industries,Warm,Other,Other,Winnipeg,CANADA,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Agriculture,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5AYhAAM,Magna Sed Industries,Warm,Other,Other,Other,JAPAN,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Agriculture,FALSE,4/6/2020,0055A00000BclF5QAJ,4/11/2021,Potential Customer,TRUE,0055A000008iLoOQAU,Other,0015A00002HaruGQAR,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5AbMAAU,Magna Sed Industries,Warm,Other,Other,Copenhagen,DENMARK,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Agriculture,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5B4QAAU,Ac Turpis Egestas Limited,Warm,Other,Other,Shoufeng Hualien,TAIWAN,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Apparel,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,0055A000008iLoOQAU,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5B5TAAU,Ac Turpis Egestas Limited,Warm,Other,Other,Singapore,SINGAPORE,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Apparel,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,0055A000008iLoOQAU,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5B83AAE,Ac Turpis Egestas Limited,Warm,Other,Other,Shanghai,CHINA,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Apparel,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Potential Customer,FALSE,0055A000008iLoOQAU,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5BBRAA2,Ac Turpis Egestas Limited,Warm,Other,Other,Other,SOUTH KOREA,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Apparel,FALSE,12/11/2018,0055A00000BclF5QAJ,4/11/2021,Potential Customer,FALSE,0055A000008iLoOQAU,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5BKSAA2,Ac Turpis Egestas Limited,Warm,Other,Biotherapeutics,Guidonia,ITALY,NON-US,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Apparel,FALSE,6/24/2021,0055A000008iLoOQAU,4/20/2021,Potential Customer,TRUE,0055A00000BcmS5QAJ,Other,0015A000026mHomQAE,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5BMJAA2,Ac Turpis Egestas Limited,Warm,Other,Other,Lausanne,SWITZERLAND,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Apparel,FALSE,6/13/2019,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5BOZAA2,Ac Turpis Egestas Limited,Warm,Prospect,Metabolomics,Leiden,NETHERLANDS,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Apparel,FALSE,4/16/2021,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,0055A00000BcmS5QAJ,Other,0015A000026mHoiQAE,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5BQuAAM,Ac Turpis Egestas Limited,Warm,Other,Other,Other,UNITED KINGDOM,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Apparel,FALSE,,0055A00000BclF5QAJ,4/11/2021,Potential Customer,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5BSbAAM,Ac Turpis Egestas Limited,Warm,Other,Other,Gothenburg,SWEDEN,Other,FALSE,00531000008FRNUAA4,1/31/2017,FALSE,FALSE,Apparel,FALSE,12/5/2019,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5TqDAAU,Auctor Incorporated,Other,Other,Explosives;Drugs;CWAs,Other,UNITED STATES,Other,FALSE,00531000007Es7rAAC,2/2/2017,FALSE,FALSE,Banking,FALSE,,00531000007MUoEAAW,1/9/2019,Other,FALSE,00531000007KgPgAAK,Other,Other,0125A000001NaCTQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001p5hesAAA,Auctor Incorporated,Warm,Other,Other,Other,UNITED STATES,CA,FALSE,00531000008FFH0AAO,2/3/2017,FALSE,FALSE,Banking,FALSE,12/11/2018,0055A00000BclF5QAJ,4/21/2021,Potential Customer,FALSE,0055A00000BNXCfQAP,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001puOhPAAU,Auctor Incorporated,Warm,Other,Other,Scoresby,AUSTRALIA,Other,FALSE,00531000008FRNUAA4,2/6/2017,FALSE,FALSE,Banking,TRUE,2/3/2021,0055A00000BclF5QAJ,4/11/2021,Potential Customer,TRUE,00531000007KAu8AAG,Other,0013100001fsoMaAAI,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001puTIoAAM,Auctor Incorporated,Warm,Other,Other,Johnson City,UNITED STATES,TN,FALSE,00531000007KAu8AAG,2/6/2017,FALSE,FALSE,Banking,FALSE,12/11/2018,0055A000009s6n0QAA,4/27/2020,Other,FALSE,0055A000008zqzaQAA,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001puTMvAAM,Auctor Incorporated,Warm,Other,Other,Salt Lake City,UNITED STATES,UT,FALSE,00531000007KAu8AAG,2/6/2017,FALSE,FALSE,Banking,FALSE,6/21/2021,0055A00000BclF5QAJ,3/16/2021,Other,FALSE,0055A00000Bd0KeQAJ,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001puTPkAAM,Rhoncus Limited,Warm,Prospect,Metabolomics;Biotherapeutics;Proteomics,Little Rock,UNITED STATES,AR,FALSE,00531000007KAu8AAG,6/24/2016,FALSE,FALSE,Banking,FALSE,5/20/2020,0055A00000BclF5QAJ,3/16/2021,Potential Customer,FALSE,0055A000008zqzaQAA,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001puTXlAAM,Rhoncus Limited,Warm,Other,Amino Acids & Metobolites;Peptide Mapping;Intact Proteins & Antibodies,GALVESTON,UNITED STATES,TX,FALSE,00531000007KAu8AAG,2/6/2017,FALSE,FALSE,Banking,FALSE,12/11/2018,0055A00000BclF5QAJ,6/9/2021,Other,FALSE,0056e00000BdFO7AAN,Other,0015A000026mHozQAE,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001puTb4AAE,Rhoncus Limited,Warm,Customer,Amino Acids & Metobolites;Cell Lysates;Peptide Mapping;Intact Proteins & Antibodies;Growth Media;ADCs;Other,West Point,UNITED STATES,PA,FALSE,00531000007M2hjAAC,3/10/2016,FALSE,FALSE,Banking,FALSE,6/29/2021,0055A00000Bnt5hQAB,6/3/2021,Potential Customer,TRUE,0055A00000Bnt5hQAB,Other,0015A000026mHolQAE,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001puTdTAAU,Rhoncus Limited,Warm,Customer,Biotherapeutics,New Brunswick,UNITED STATES,NJ,FALSE,00531000007KAu8AAG,6/26/2016,FALSE,FALSE,Banking,FALSE,6/25/2021,0055A00000Bnt5hQAB,4/2/2021,Potential Customer,TRUE,0055A00000Bnt5hQAB,Other,0013100001fr77jAAA,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001puZ6kAAE,Elit Aliquam Auctor Company,Warm,Other,Other,Kansas City,UNITED STATES,MO,FALSE,00531000007KAu8AAG,2/7/2017,FALSE,FALSE,Biotechnology,FALSE,12/11/2018,0055A00000BclF5QAJ,6/10/2021,Potential Customer,FALSE,0055A00000BNXCfQAP,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
0013100001pvHH5AAM,Elit Aliquam Auctor Company,Warm,Other,Other,Other,UNITED STATES,Michigan,FALSE,00531000008FRNUAA4,2/10/2017,FALSE,FALSE,Biotechnology,FALSE,12/11/2018,005i0000000fpvQAAQ,11/7/2018,Other,FALSE,00531000007KAu8AAG,Other,Other,0125A000001NaCOQA0,Other,Other,Other,6/29/2021,FALSE,0
